品牌名称,买家昵称,付款日期,订单状态,实付金额,邮费,省份,城市,购买数量
数据不吹牛,8nanji6,2019/1/11 1:09,交易成功,66,0,北京,北京市,1
数据不吹牛,asmallpii,2019/1/11 1:09,交易成功,206,0,上海,上海市,2
数据不吹牛,主红花村村任,2019/1/11 1:09,交易成功,72,0,浙江省,温州市,1
数据不吹牛,lcarolwis,2019/1/11 1:09,交易成功,66,0,上海,上海市,1
数据不吹牛,3vivi0014,2019/1/11 1:09,交易成功,84,0,福建省,厦门市,1
数据不吹牛,4喜洋洋11,2019/1/11 1:09,交易成功,79,0,上海,上海市,1
数据不吹牛,1x_t_x4,2019/1/11 1:09,交易成功,64,0,广东省,深圳市,1
数据不吹牛,t欢y,2019/1/11 1:09,交易成功,72,0,上海,上海市,1
数据不吹牛,6wu85008,2019/1/11 1:09,交易成功,66,0,广东省,广州市,1
数据不吹牛,6天藍若空8,2019/1/11 1:09,付款以后用户退款成功，交易自动关闭,35,0,广东省,深圳市,2
数据不吹牛,面一百斤码,2019/1/11 1:09,交易成功,72,0,上海,上海市,1
数据不吹牛,2小石头201115,2019/1/11 1:09,交易成功,79,0,辽宁省,沈阳市,1
数据不吹牛,0在一起090608,2019/1/11 1:09,交易成功,40,0,山东省,青岛市,3
数据不吹牛,我天使心,2019/1/11 1:09,交易成功,69,0,上海,上海市,1
数据不吹牛,cvivij,2019/1/11 1:09,交易成功,74,0,浙江省,台州市,1
数据不吹牛,子游,2019/1/11 1:09,交易成功,79,0,辽宁省,沈阳市,1
数据不吹牛,福嗨妹,2019/1/11 1:09,交易成功,74,0,陕西省,西安市,1
数据不吹牛,ehyjlou,2019/1/11 1:09,交易成功,63,0,上海,上海市,1
数据不吹牛,2lsugar8,2019/1/11 1:09,交易成功,82,0,广东省,深圳市,1
数据不吹牛,白青云,2019/1/11 1:09,交易成功,72,0,广西壮族自治区,贵港市,1
数据不吹牛,健达,2019/1/11 1:09,交易成功,82,0,上海,上海市,1
数据不吹牛,沐hell沐,2019/1/11 1:09,交易成功,83,0,上海,上海市,1
数据不吹牛,丑大丑,2019/1/11 1:09,交易成功,74,0,广东省,深圳市,1
数据不吹牛,1优宝麻麻24,2019/1/11 1:09,交易成功,79,0,福建省,福州市,1
数据不吹牛,pmmt,2019/1/11 1:09,交易成功,82,0,上海,上海市,1
数据不吹牛,nsuki,2019/1/11 1:09,交易成功,72,0,上海,上海市,1
数据不吹牛,4liyaran26,2019/1/11 1:09,交易成功,75,0,河北省,石家庄市,1
数据不吹牛,oe_passn,2019/1/11 1:09,交易成功,79,0,上海,上海市,1
数据不吹牛,nsu妆,2019/1/11 1:09,交易成功,89,0,上海,上海市,4
数据不吹牛,n邱浓n,2019/1/11 1:09,交易成功,72,0,福建省,泉州市,1
数据不吹牛,3慕色妃5,2019/1/11 1:09,交易成功,42,0,天津,天津市,3
数据不吹牛,sjinlez,2019/1/11 1:09,交易成功,79,0,上海,上海市,1
数据不吹牛,s曙光女s,2019/1/11 1:09,交易成功,261,0,广东省,深圳市,1
数据不吹牛,天御雪,2019/1/11 1:09,交易成功,30,0,湖北省,武汉市,2
数据不吹牛,2lulurun199210,2019/1/11 1:10,交易成功,79,0,福建省,福州市,1
数据不吹牛,2taobao503,2019/1/11 1:10,交易成功,82,0,安徽省,合肥市,1
数据不吹牛,2rymiracle3,2019/1/11 1:10,交易成功,63,0,四川省,成都市,1
数据不吹牛,0tb0498860,2019/1/11 1:10,交易成功,79,0,安徽省,淮北市,1
数据不吹牛,2小野04,2019/1/11 1:10,交易成功,79,0,山东省,枣庄市,1
数据不吹牛,ogigichn,2019/1/11 1:10,付款以后用户退款成功，交易自动关闭,82,0,上海,上海市,1
数据不吹牛,8雨天的尾2,2019/1/11 1:10,交易成功,84,0,云南省,昆明市,1
数据不吹牛,玲若,2019/1/11 1:10,交易成功,82,0,江苏省,扬州市,1
数据不吹牛,球m,2019/1/11 1:10,交易成功,64,0,上海,上海市,1
数据不吹牛,8雨天的尾2,2019/1/11 1:10,交易成功,74,0,云南省,昆明市,1
数据不吹牛,7chaofan21,2019/1/11 1:10,交易成功,67,0,上海,上海市,1
数据不吹牛,二一栋一,2019/1/11 1:10,交易成功,82,0,上海,上海市,1
数据不吹牛,2juanxiaoxue1,2019/1/11 1:10,交易成功,76,0,福建省,厦门市,1
数据不吹牛,j棉花糖w,2019/1/11 1:10,交易成功,250,0,广东省,佛山市,1
数据不吹牛,yqianye,2019/1/11 1:10,交易成功,79,0,上海,上海市,1
数据不吹牛,0vivicarrie29,2019/1/11 1:10,交易成功,79,0,上海,上海市,1
数据不吹牛,0xiaoqiang82,2019/1/11 1:10,交易成功,175,0,甘肃省,兰州市,1
数据不吹牛,iyeeziii,2019/1/11 1:10,交易成功,65,0,陕西省,渭南市,1
数据不吹牛,lsunraisei,2019/1/11 1:10,交易成功,155,0,上海,上海市,1
数据不吹牛,泊爱凉,2019/1/11 1:10,交易成功,79,0,内蒙古自治区,呼和浩特市,1
数据不吹牛,5wo陌菲58,2019/1/11 1:10,交易成功,201,0,广西壮族自治区,贵港市,1
数据不吹牛,0质9,2019/1/11 1:10,交易成功,84,0,北京,北京市,1
数据不吹牛,yedwinab,2019/1/11 1:10,交易成功,65,0,上海,上海市,1
数据不吹牛,5琪琪125,2019/1/11 1:10,交易成功,63,0,浙江省,温州市,1
数据不吹牛,uprincessjohann,2019/1/11 1:10,交易成功,82,0,广东省,深圳市,1
数据不吹牛,1tb0601725_22,2019/1/11 1:10,交易成功,64,0,北京,北京市,1
数据不吹牛,1tb3802417_22,2019/1/11 1:10,交易成功,252,0,广东省,深圳市,1
数据不吹牛,inao石,2019/1/11 1:10,交易成功,79,0,广东省,深圳市,1
数据不吹牛,6wzzl5,2019/1/11 1:10,交易成功,79,0,浙江省,温州市,1
数据不吹牛,1tarring9,2019/1/11 1:10,交易成功,63,0,福建省,福州市,1
数据不吹牛,3t_1489136747505_01,2019/1/11 1:10,交易成功,75,0,上海,上海市,1
数据不吹牛,3zqq199210,2019/1/11 1:10,交易成功,79,0,四川省,雅安市,1
数据不吹牛,8熊雯8,2019/1/11 1:10,交易成功,63,0,上海,上海市,1
数据不吹牛,nchanc2,2019/1/11 1:10,交易成功,61,0,北京,北京市,3
数据不吹牛,福二月里的饼,2019/1/11 1:10,交易成功,72,0,广东省,广州市,1
数据不吹牛,糖koyama糖,2019/1/11 1:10,交易成功,78,0,上海,上海市,1
数据不吹牛,kjustinmiy,2019/1/11 1:11,交易成功,51,0,北京,北京市,2
数据不吹牛,2戒槿2,2019/1/11 1:11,交易成功,207,0,广东省,深圳市,1
数据不吹牛,b最爱十y,2019/1/11 1:11,交易成功,83,0,广东省,深圳市,1
数据不吹牛,1mofeifei6,2019/1/11 1:11,交易成功,72,0,江苏省,泰州市,1
数据不吹牛,布小啊,2019/1/11 1:11,交易成功,63,0,上海,上海市,1
数据不吹牛,kqingke,2019/1/11 1:11,交易成功,79,0,上海,上海市,1
数据不吹牛,激秀的凌,2019/1/11 1:11,交易成功,82,0,湖北省,武汉市,1
数据不吹牛,6yamad6,2019/1/11 1:11,交易成功,81,0,上海,上海市,1
数据不吹牛,1heweiwei12,2019/1/11 1:11,交易成功,260,0,天津,天津市,2
数据不吹牛,2wjhyl7819,2019/1/11 1:11,交易成功,82,0,江苏省,南京市,1
数据不吹牛,3kikokiko14,2019/1/11 1:11,交易成功,50,0,上海,上海市,4
数据不吹牛,透冰,2019/1/11 1:11,交易成功,84,0,重庆,重庆市,1
数据不吹牛,c米饭ci,2019/1/11 1:11,交易成功,84,0,上海,上海市,1
数据不吹牛,gmissime,2019/1/11 1:11,付款以后用户退款成功，交易自动关闭,63,0,浙江省,温州市,1
数据不吹牛,阿d宝,2019/1/11 1:11,交易成功,84,0,上海,上海市,1
数据不吹牛,猫俏皮小l,2019/1/11 1:11,交易成功,65,0,广东省,中山市,1
数据不吹牛,桐521妹,2019/1/11 1:11,交易成功,64,0,浙江省,台州市,1
数据不吹牛,0happy123125,2019/1/11 1:11,交易成功,78,0,贵州省,贵阳市,1
数据不吹牛,nkinki_jy,2019/1/11 1:11,交易成功,84,0,上海,上海市,1
数据不吹牛,u伊织s,2019/1/11 1:11,交易成功,192,0,浙江省,嘉兴市,1
数据不吹牛,0zhangyi8801,2019/1/11 1:11,交易成功,82,0,黑龙江省,大庆市,1
数据不吹牛,ltingooe,2019/1/11 1:11,交易成功,69,0,湖北省,武汉市,1
数据不吹牛,sangela_d,2019/1/11 1:11,交易成功,72,0,上海,上海市,1
数据不吹牛,1linxi09,2019/1/11 1:11,交易成功,74,0,浙江省,杭州市,1
数据不吹牛,0yinjiaren28,2019/1/11 1:12,交易成功,79,0,湖北省,武汉市,1
数据不吹牛,_cloril,2019/1/11 1:12,交易成功,72,0,上海,上海市,1
数据不吹牛,3脑残少年号,2019/1/11 1:12,交易成功,82,0,湖北省,武汉市,1
数据不吹牛,7离逝的风30,2019/1/11 1:12,交易成功,82,0,广东省,江门市,1
数据不吹牛,蓝嘉,2019/1/11 1:12,交易成功,45,0,云南省,昆明市,2
数据不吹牛,5宝儿432405,2019/1/11 1:12,交易成功,154,0,上海,上海市,1
数据不吹牛,ukimsangi,2019/1/11 1:12,交易成功,42,0,山东省,烟台市,3
数据不吹牛,oxylovey,2019/1/11 1:12,交易成功,74,0,北京,北京市,1
数据不吹牛,0yy0107,2019/1/11 1:12,交易成功,82,0,上海,上海市,1
数据不吹牛,nlandy_cheg,2019/1/11 1:12,交易成功,82,0,上海,上海市,1
数据不吹牛,nleeyoungng,2019/1/11 1:12,交易成功,64,0,广东省,佛山市,1
数据不吹牛,个yi颗心只容下你人,2019/1/11 1:12,交易成功,79,0,广东省,珠海市,1
数据不吹牛,雨依薇,2019/1/11 1:12,交易成功,79,0,福建省,厦门市,1
数据不吹牛,e小美人鱼的motr,2019/1/11 1:12,交易成功,69,0,陕西省,西安市,1
数据不吹牛,梦磊,2019/1/11 1:12,交易成功,229,0,上海,上海市,1
数据不吹牛,2yuyanyun2,2019/1/11 1:12,交易成功,74,0,广西壮族自治区,贵港市,1
数据不吹牛,当葵,2019/1/11 1:12,交易成功,83,0,吉林省,长春市,1
数据不吹牛,nmitsuki_zhg,2019/1/11 1:12,交易成功,64,0,上海,上海市,5
数据不吹牛,mkulumm,2019/1/11 1:12,交易成功,63,0,北京,北京市,1
数据不吹牛,喝西瓜君水,2019/1/11 1:12,交易成功,64,0,江苏省,无锡市,1
数据不吹牛,ashouwang_maitn,2019/1/11 1:12,交易成功,163,0,广东省,深圳市,1
数据不吹牛,落安静看下,2019/1/11 1:12,交易成功,240,0,福建省,厦门市,1
数据不吹牛,2xishuizhy_131713,2019/1/11 1:12,交易成功,241,0,湖北省,武汉市,1
数据不吹牛,丫1364187735丫,2019/1/11 1:12,交易成功,84,0,上海,上海市,1
数据不吹牛,兔不吃窝边草宝,2019/1/11 1:12,交易成功,79,0,辽宁省,铁岭市,1
数据不吹牛,n妖精潜水g,2019/1/11 1:12,交易成功,77,0,北京,北京市,1
数据不吹牛,3wang14159265,2019/1/11 1:13,交易成功,46,0,上海,上海市,2
数据不吹牛,1木一51,2019/1/11 1:13,交易成功,82,0,河南省,鹤壁市,1
数据不吹牛,0cathy644,2019/1/11 1:13,交易成功,79,0,广东省,广州市,1
数据不吹牛,elbqflr,2019/1/11 1:13,交易成功,72,0,福建省,福州市,1
数据不吹牛,狐天使de狸,2019/1/11 1:13,交易成功,149,0,福建省,厦门市,1
数据不吹牛,极高乐高真的了,2019/1/11 1:13,交易成功,78,0,北京,北京市,1
数据不吹牛,0盆盆28,2019/1/11 1:13,交易成功,62,0,江苏省,无锡市,1
数据不吹牛,0盆盆28,2019/1/11 1:13,交易成功,62,0,江苏省,无锡市,1
数据不吹牛,1ying89998711,2019/1/11 1:13,交易成功,96,0,辽宁省,葫芦岛市,2
数据不吹牛,n蜜号,2019/1/11 1:13,交易成功,79,0,辽宁省,沈阳市,1
数据不吹牛,y彳余yo,2019/1/11 1:13,交易成功,82,0,山东省,日照市,1
数据不吹牛,0nannanz17,2019/1/11 1:13,交易成功,73,0,北京,北京市,1
数据不吹牛,dddgc,2019/1/11 1:13,交易成功,226,0,广东省,深圳市,2
数据不吹牛,xemotioni,2019/1/11 1:13,交易成功,63,0,贵州省,黔南布依族苗族自治州,1
数据不吹牛,y叶大小姐t,2019/1/11 1:13,交易成功,63,0,福建省,福州市,1
数据不吹牛,ijee,2019/1/11 1:13,交易成功,82,0,上海,上海市,1
数据不吹牛,kcathli,2019/1/11 1:13,交易成功,72,0,北京,北京市,1
数据不吹牛,落安静看下,2019/1/11 1:13,交易成功,72,0,福建省,厦门市,1
数据不吹牛,萌popp酱,2019/1/11 1:13,交易成功,63,0,上海,上海市,1
数据不吹牛,珠玲珑子,2019/1/11 1:13,交易成功,63,0,北京,北京市,1
数据不吹牛,liqigophe,2019/1/11 1:13,交易成功,82,0,江苏省,南京市,1
数据不吹牛,上起课,2019/1/11 1:13,交易成功,79,0,福建省,福州市,1
数据不吹牛,铃满铛,2019/1/11 1:13,交易成功,64,0,上海,上海市,1
数据不吹牛,lsdxd,2019/1/11 1:13,交易成功,111,0,山东省,淄博市,1
数据不吹牛,艳美6,2019/1/11 1:13,交易成功,74,0,内蒙古自治区,乌海市,1
数据不吹牛,爸王苹爸,2019/1/11 1:13,交易成功,270,0,陕西省,宝鸡市,1
数据不吹牛,lszyjudylo,2019/1/11 1:13,交易成功,74,0,上海,上海市,1
数据不吹牛,atutushuo,2019/1/11 1:13,交易成功,73,0,上海,上海市,1
数据不吹牛,y牛牛_yu,2019/1/11 1:13,交易成功,79,0,上海,上海市,1
数据不吹牛,1jinru1,2019/1/11 1:13,交易成功,84,0,湖南省,长沙市,1
数据不吹牛,0陆芬芳07,2019/1/11 1:13,交易成功,79,0,上海,上海市,1
数据不吹牛,s_133347,2019/1/11 1:13,交易成功,79,0,辽宁省,大连市,1
数据不吹牛,宝狐宝,2019/1/11 1:13,交易成功,84,0,上海,上海市,1
数据不吹牛,1boss6147,2019/1/11 1:13,交易成功,116,0,上海,上海市,1
数据不吹牛,8弈欢19,2019/1/11 1:14,交易成功,72,0,江西省,南昌市,1
数据不吹牛,0玉小米7,2019/1/11 1:14,交易成功,72,0,北京,北京市,1
数据不吹牛,0syh123456088569,2019/1/11 1:14,交易成功,82,0,湖北省,鄂州市,1
数据不吹牛,xyany,2019/1/11 1:14,交易成功,83,0,广东省,江门市,1
数据不吹牛,凌l子,2019/1/11 1:14,交易成功,273,0,山东省,济南市,1
数据不吹牛,东一南,2019/1/11 1:14,交易成功,32,0,浙江省,嘉兴市,3
数据不吹牛,檬sma树,2019/1/11 1:14,交易成功,69,0,浙江省,杭州市,1
数据不吹牛,tgreengos,2019/1/11 1:14,交易成功,219,0,广东省,广州市,1
数据不吹牛,1许小爱4,2019/1/11 1:14,交易成功,67,0,北京,北京市,1
数据不吹牛,床睡觉气,2019/1/11 1:14,交易成功,72,0,福建省,福州市,1
数据不吹牛,zjessb,2019/1/11 1:14,交易成功,87,0,北京,北京市,3
数据不吹牛,1lym878,2019/1/11 1:14,交易成功,79,0,辽宁省,葫芦岛市,1
数据不吹牛,0欢欢198701,2019/1/11 1:14,交易成功,64,0,黑龙江省,佳木斯市,1
数据不吹牛,8shliti7,2019/1/11 1:14,交易成功,69,0,四川省,成都市,1
数据不吹牛,azxxiaoo,2019/1/11 1:14,交易成功,82,0,北京,北京市,1
数据不吹牛,nthegreatwg,2019/1/11 1:14,交易成功,82,0,北京,北京市,1
数据不吹牛,之珊珊的幸旅,2019/1/11 1:14,交易成功,67,0,新疆维吾尔自治区,乌鲁木齐市,1
数据不吹牛,铃无敌薯,2019/1/11 1:14,交易成功,51,0,江苏省,连云港市,2
数据不吹牛,篮住家子,2019/1/11 1:14,交易成功,77,0,广东省,深圳市,1
数据不吹牛,5孙璐124,2019/1/11 1:14,交易成功,82,0,河南省,洛阳市,1
数据不吹牛,eschindlerw,2019/1/11 1:14,交易成功,75,0,上海,上海市,1
数据不吹牛,1suza1,2019/1/11 1:14,交易成功,64,0,浙江省,温州市,1
数据不吹牛,h猫l,2019/1/11 1:14,交易成功,74,0,内蒙古自治区,呼和浩特市,1
数据不吹牛,北猪屁鼻,2019/1/11 1:14,交易成功,84,0,湖北省,武汉市,1
数据不吹牛,otobyo,2019/1/11 1:14,交易成功,64,0,上海,上海市,1
数据不吹牛,sleuk1,2019/1/11 1:14,交易成功,79,0,云南省,昆明市,1
数据不吹牛,ndanf,2019/1/11 1:14,交易成功,82,0,福建省,泉州市,1
数据不吹牛,人小破号都盗,2019/1/11 1:14,交易成功,150,0,湖北省,武汉市,1
数据不吹牛,nleonstephenzhg,2019/1/11 1:14,交易成功,82,0,上海,上海市,1
数据不吹牛,零随风a,2019/1/11 1:15,交易成功,75,0,福建省,三明市,6
数据不吹牛,9zyygx006,2019/1/11 1:15,交易成功,233,0,山东省,泰安市,2
数据不吹牛,ljalighp,2019/1/11 1:15,交易成功,79,0,上海,上海市,1
数据不吹牛,1ycc_8,2019/1/11 1:15,交易成功,79,0,北京,北京市,1
数据不吹牛,语歆,2019/1/11 1:15,交易成功,269,0,天津,天津市,2
数据不吹牛,jnsb,2019/1/11 1:15,交易成功,79,0,山东省,威海市,1
数据不吹牛,8songxiumin2,2019/1/11 1:15,交易成功,82,0,上海,上海市,6
数据不吹牛,8hnldzh78,2019/1/11 1:15,交易成功,78,0,湖南省,娄底市,1
数据不吹牛,1林筱筱1,2019/1/11 1:15,交易成功,79,0,广东省,汕头市,1
数据不吹牛,ahong0,2019/1/11 1:15,付款以后用户退款成功，交易自动关闭,79,0,广东省,珠海市,1
数据不吹牛,2claire895,2019/1/11 1:15,交易成功,82,0,辽宁省,锦州市,1
数据不吹牛,1tb48176781,2019/1/11 1:15,交易成功,87,0,山西省,晋中市,1
数据不吹牛,7tb77216,2019/1/11 1:15,交易成功,168,0,广西壮族自治区,柳州市,1
数据不吹牛,0tb_88919,2019/1/11 1:15,交易成功,79,0,北京,北京市,1
数据不吹牛,ynchu,2019/1/11 1:15,交易成功,82,0,江西省,南昌市,1
数据不吹牛,默胡默,2019/1/11 1:15,交易成功,79,0,上海,上海市,1
数据不吹牛,8周娴16,2019/1/11 1:15,交易成功,79,0,云南省,昭通市,1
数据不吹牛,0路易28,2019/1/11 1:16,交易成功,79,0,辽宁省,沈阳市,1
数据不吹牛,2芒果05,2019/1/11 1:16,交易成功,69,0,辽宁省,沈阳市,1
数据不吹牛,海星空下湾,2019/1/11 1:16,交易成功,72,0,湖北省,武汉市,1
数据不吹牛,ykellyleey,2019/1/11 1:16,交易成功,63,0,四川省,成都市,1
数据不吹牛,1carol_198808,2019/1/11 1:16,交易成功,67,0,福建省,福州市,1
数据不吹牛,田瑛田,2019/1/11 1:16,交易成功,74,0,内蒙古自治区,兴安盟,1
数据不吹牛,2jadey1,2019/1/11 1:16,交易成功,197,0,河北省,邢台市,2
数据不吹牛,oshiigo,2019/1/11 1:16,交易成功,63,0,上海,上海市,1
数据不吹牛,公菁嘉工贸有司,2019/1/11 1:16,交易成功,82,0,上海,上海市,1
数据不吹牛,wscch,2019/1/11 1:16,交易成功,82,0,四川省,成都市,1
数据不吹牛,ysues,2019/1/11 1:16,交易成功,74,0,北京,北京市,1
数据不吹牛,ifdel,2019/1/11 1:16,交易成功,75,0,浙江省,嘉兴市,1
数据不吹牛,1黄晓琴2377606,2019/1/11 1:16,交易成功,30,0,广东省,深圳市,2
数据不吹牛,5琴琴16,2019/1/11 1:16,交易成功,34,0,浙江省,杭州市,1
数据不吹牛,hfristloveru,2019/1/11 1:16,交易成功,63,0,上海,上海市,1
数据不吹牛,vweiyingf,2019/1/11 1:16,交易成功,79,0,广东省,广州市,1
数据不吹牛,2熙彤八笔12,2019/1/11 1:16,交易成功,84,0,上海,上海市,1
数据不吹牛,iwindneycn,2019/1/11 1:17,交易成功,52,0,湖北省,武汉市,1
数据不吹牛,天佛头上使,2019/1/11 1:17,交易成功,79,0,宁夏回族自治区,银川市,1
数据不吹牛,天赖赖才,2019/1/11 1:17,交易成功,65,0,福建省,福州市,1
数据不吹牛,nclocke,2019/1/11 1:17,交易成功,159,0,广东省,广州市,2
数据不吹牛,2mply9,2019/1/11 1:17,交易成功,69,0,江苏省,南通市,1
数据不吹牛,ikye,2019/1/11 1:17,交易成功,64,0,上海,上海市,1
数据不吹牛,0雪02,2019/1/11 1:17,交易成功,69,0,山西省,太原市,1
数据不吹牛,lal_i,2019/1/11 1:17,交易成功,72,0,吉林省,长春市,1
数据不吹牛,么qq熊,2019/1/11 1:17,交易成功,62,0,江苏省,常州市,1
数据不吹牛,m俏妞mi,2019/1/11 1:17,交易成功,74,0,辽宁省,沈阳市,1
数据不吹牛,kangel_ria,2019/1/11 1:17,交易成功,46,0,北京,北京市,2
数据不吹牛,框妹,2019/1/11 1:17,交易成功,65,0,江苏省,南京市,1
